,item,condition,disambPosition,Sentence,Unnamed: 4,Unnamed: 5,Unnamed: 6,Ans,Ans.1,Type,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,disambPosition_0idx,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,No,No,0,10.773063659667969,15.542245516984087,10.773063659667969,15.542245516984087
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,one,one,1,3.779787063598633,5.453080052270004,3.779787063598633,5.453080052270004
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,quite,quite,2,6.908506870269775,9.966868601685539,6.908506870269775,9.966868601685539
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,knew,knew,3,2.0338189601898193,2.9341805279318005,2.0338189601898193,2.9341805279318005
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,how,how,4,1.6932146549224854,2.442792385817187,1.6932146549224854,2.442792385817187
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,to,to,5,1.1422595977783203,1.6479322571226047,1.1422595977783203,1.6479322571226047
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,respond,respond,6,5.371355056762695,7.749227303245397,5.371355056762695,7.749227303245397
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,to,to,7,0.29599273204803467,0.4270272466648754,0.29599273204803467,0.4270272466648754
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,the,the,8,1.5072627067565918,2.174520432354611,1.5072627067565918,2.174520432354611
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,buddies,buddies,9,15.757929801940918,22.73388717993657,15.757929801940918,22.73388717993657
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,of,of,10,2.744502067565918,3.959479522586857,2.744502067565918,3.959479522586857
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,the,the,11,1.6204049587249756,2.3377501981844078,1.6204049587249756,2.3377501981844078
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,jan.itor,janitor,12,9.249400556087494,13.344064313463049,4.624700278043747,6.672032156731524
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,who,who,13,1.4285091161727905,2.0609030177671612,1.4285091161727905,2.0609030177671612
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,bur.p,burp,14,14.151178359985352,20.41583484268608,7.075589179992676,10.20791742134304
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,without,without,15,8.087102890014648,11.667223234582938,8.087102890014648,11.667223234582938
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,exc.using,excusing,16,10.702311754226685,15.440172093870501,5.351155877113342,7.720086046935251
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,themselves..,themselves.,17,3.1219547986984253,4.50402870596172,1.5609773993492126,2.25201435298086
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,No,No,0,10.773063659667969,15.542245516984087,10.773063659667969,15.542245516984087
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,one,one,1,3.779787063598633,5.453080052270004,3.779787063598633,5.453080052270004
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,quite,quite,2,6.908506870269775,9.966868601685539,6.908506870269775,9.966868601685539
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,knew,knew,3,2.0338189601898193,2.9341805279318005,2.0338189601898193,2.9341805279318005
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,how,how,4,1.6932146549224854,2.442792385817187,1.6932146549224854,2.442792385817187
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,to,to,5,1.1422595977783203,1.6479322571226047,1.1422595977783203,1.6479322571226047
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,respond,respond,6,5.371355056762695,7.749227303245397,5.371355056762695,7.749227303245397
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,to,to,7,0.29599273204803467,0.4270272466648754,0.29599273204803467,0.4270272466648754
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,the,the,8,1.5072627067565918,2.174520432354611,1.5072627067565918,2.174520432354611
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,buddy,buddy,9,13.114726066589355,18.920550258885687,13.114726066589355,18.920550258885687
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,of,of,10,5.446557998657227,7.857722214576898,5.446557998657227,7.857722214576898
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,the,the,11,1.5694100856781006,2.264180147728919,1.5694100856781006,2.264180147728919
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,jan.itors,janitors,12,13.234385967254639,19.093183004168754,6.617192983627319,9.546591502084377
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,who,who,13,1.5098031759262085,2.1781855546271482,1.5098031759262085,2.1781855546271482
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,bur.p,burp,14,14.756800174713135,21.28956243144803,7.378400087356567,10.644781215724015
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,without,without,15,7.47531270980835,10.784596575534746,7.47531270980835,10.784596575534746
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,exc.using,excusing,16,10.802379488945007,15.58453931850162,5.401189744472504,7.79226965925081
38,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,15,themselves..,themselves.,17,2.0758174657821655,2.994771563674626,1.0379087328910828,1.497385781837313
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,cunning,cunning,1,12.617149353027344,18.20269880176794,12.617149353027344,18.20269880176794
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,Wally,Wally,2,12.735225677490234,18.373046929516953,12.735225677490234,18.373046929516953
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,out.man.eu.vered,outmaneuvered,3,13.590009089559317,19.606238719143164,3.397502272389829,4.901559679785791
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,the,the,4,1.5598491430282593,2.250386623181769,1.5598491430282593,2.250386623181769
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,hen.ch.men,henchmen,5,9.242545537650585,13.334174612358918,3.080848512550195,4.444724870786306
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,of,of,6,0.7520254850387573,1.0849434378875327,0.7520254850387573,1.0849434378875327
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,the,the,7,1.0693868398666382,1.542799090667519,1.0693868398666382,1.542799090667519
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,villains,villains,8,8.32130241394043,12.005101726329219,8.32130241394043,12.005101726329219
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,who,who,9,4.453658103942871,6.425270460373324,4.453658103942871,6.425270460373324
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,often,often,10,8.351247787475586,12.048303768225956,8.351247787475586,12.048303768225956
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,fail,fail,11,10.185857772827148,14.695086496058028,10.185857772827148,14.695086496058028
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,to,to,12,0.34655898809432983,0.499978933499187,0.34655898809432983,0.499978933499187
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,carry,carry,13,6.308856964111328,9.101756655801214,6.308856964111328,9.101756655801214
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,out,out,14,0.2062532752752304,0.2975605774066812,0.2062532752752304,0.2975605774066812
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,the,the,15,2.391883134841919,3.4507579370223844,2.391883134841919,3.4507579370223844
39,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,,,1.0,,12,plot..,plot.,16,4.944621324539185,7.1335806639865,2.4723106622695923,3.56679033199325
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,cunning,cunning,1,12.617149353027344,18.20269880176794,12.617149353027344,18.20269880176794
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,Wally,Wally,2,12.735225677490234,18.373046929516953,12.735225677490234,18.373046929516953
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,out.man.eu.vered,outmaneuvered,3,13.590009089559317,19.606238719143164,3.397502272389829,4.901559679785791
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,the,the,4,1.5598491430282593,2.250386623181769,1.5598491430282593,2.250386623181769
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,hen.ch.men,henchmen,5,9.242545537650585,13.334174612358918,3.080848512550195,4.444724870786306
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,of,of,6,0.7520254850387573,1.0849434378875327,0.7520254850387573,1.0849434378875327
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,the,the,7,1.0693868398666382,1.542799090667519,1.0693868398666382,1.542799090667519
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,villain,villain,8,6.92242956161499,9.986954799445108,6.92242956161499,9.986954799445108
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,who,who,9,5.9673237800598145,8.609028424871077,5.9673237800598145,8.609028424871077
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,often,often,10,8.222373008728027,11.862376764031191,8.222373008728027,11.862376764031191
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,fail,fail,11,11.968062400817871,17.266264274709606,11.968062400817871,17.266264274709606
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,to,to,12,0.3305773437023163,0.4769222943895781,0.3305773437023163,0.4769222943895781
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,carry,carry,13,6.231269359588623,8.989821403521853,6.231269359588623,8.989821403521853
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,out,out,14,0.23914800584316254,0.34501764206841545,0.23914800584316254,0.34501764206841545
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,the,the,15,2.371023654937744,3.4206640688091086,2.371023654937744,3.4206640688091086
40,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,12,plot..,plot.,16,4.873166501522064,7.030493145172102,2.436583250761032,3.515246572586051
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,cunning,cunning,1,12.617149353027344,18.20269880176794,12.617149353027344,18.20269880176794
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,Wally,Wally,2,12.735225677490234,18.373046929516953,12.735225677490234,18.373046929516953
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,out.man.eu.vered,outmaneuvered,3,13.590009089559317,19.606238719143164,3.397502272389829,4.901559679785791
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,the,the,4,1.5598491430282593,2.250386623181769,1.5598491430282593,2.250386623181769
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,hen.ch.man,henchman,5,9.871699802577496,14.241852350323112,3.290566600859165,4.747284116774371
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,of,of,6,2.9771008491516113,4.295048631297352,2.9771008491516113,4.295048631297352
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,the,the,7,1.2868975400924683,1.85660069922361,1.2868975400924683,1.85660069922361
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,villains,villains,8,7.987598896026611,11.523669315907751,7.987598896026611,11.523669315907751
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,who,who,9,4.3770222663879395,6.314708317578452,4.3770222663879395,6.314708317578452
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,often,often,10,8.436437606811523,12.17120669811614,8.436437606811523,12.17120669811614
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,fail,fail,11,10.6632661819458,15.383841240372199,10.6632661819458,15.383841240372199
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,to,to,12,0.41011157631874084,0.5916659373662031,0.41011157631874084,0.5916659373662031
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,carry,carry,13,6.360012054443359,9.175557850939462,6.360012054443359,9.175557850939462
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,out,out,14,0.2748379409313202,0.3965073344297495,0.2748379409313202,0.3965073344297495
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,the,the,15,2.3462133407592773,3.384870351580937,2.3462133407592773,3.384870351580937
41,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,Do the plots always succeed?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,12,plot..,plot.,16,4.777217924594879,6.8920686090588985,2.3886089622974396,3.4460343045294493
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,Down,Down,0,14.456039428710938,20.855656394696595,14.456039428710938,20.855656394696595
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,at,at,1,5.518498420715332,7.961510304719586,5.518498420715332,7.961510304719586
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,the,the,2,1.3329041004180908,1.9229741356537446,1.3329041004180908,1.9229741356537446
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,"pub.,","pub,",3,9.420443773269653,13.590827514669444,4.710221886634827,6.795413757334722
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,O.ll.ie,Ollie,4,10.380315214395523,14.97562928267268,3.460105071465174,4.99187642755756
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,gossip.ed,gossiped,5,13.396307349205017,19.326786178922454,6.6981536746025085,9.663393089461227
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,about,about,6,0.7103247046470642,1.024781928815237,0.7103247046470642,1.024781928815237
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,the,the,7,1.7281864881515503,2.493246076187555,1.7281864881515503,2.493246076187555
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,daughters,daughters,8,10.879859924316406,15.696319958377853,10.879859924316406,15.696319958377853
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,of,of,9,0.9634041786193848,1.3898984308658915,0.9634041786193848,1.3898984308658915
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,the,the,10,1.4632644653320312,2.1110443876435623,1.4632644653320312,2.1110443876435623
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,nurses,nurses,11,8.667749404907227,12.50491908212792,8.667749404907227,12.50491908212792
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,who,who,12,1.5728148221969604,2.2690921442202114,1.5728148221969604,2.2690921442202114
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,were,were,13,2.321011781692505,3.3485121872926342,2.321011781692505,3.3485121872926342
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,at,at,14,3.98917818069458,5.755167578510528,3.98917818069458,5.755167578510528
42,63,AttachMulti,14,"Down at the pub, Ollie gossiped about the daughters of the nurses who were at church last Sunday in grimy shorts.",Where was Ollie?,A pub,A church,1.0,1.0,Non-ambig,,,1.0,,,,14,church,church,15,7.736727714538574,11.161738706473004,7.736727714538574,11.161738706473004
