,item,condition,disambPositionAmb,disambPositionUnamb,ambiguity,Sentence,disambPosition_0idx,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,dramatically,dramatically,8,11.04582405090332,15.935755580770262,11.04582405090332,15.935755580770262
98,9,MVRR_UAMB,6,8,unambiguous,The guitarist who was assigned the song failed dramatically because he never practiced enough.,7,because,because,9,5.271170616149902,7.604691707599086,5.271170616149902,7.604691707599086
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,remained,remained,6,8.959342002868652,12.925598277166799,8.959342002868652,12.925598277166799
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,essentially,essentially,7,7.481764316558838,10.79390427659944,7.481764316558838,10.79390427659944
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,the,the,8,1.4767429828643799,2.1304897780460164,1.4767429828643799,2.1304897780460164
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,remained,remained,6,6.990360260009766,10.084958081143373,6.990360260009766,10.084958081143373
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,essentially,essentially,7,8.498417854309082,12.260625293813938,8.498417854309082,12.260625293813938
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,the,the,8,0.9575217962265015,1.3814119469590662,0.9575217962265015,1.3814119469590662
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,remained,remained,7,9.69177532196045,13.982276194402377,9.69177532196045,13.982276194402377
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,essentially,essentially,8,9.401063919067383,13.562868295118676,9.401063919067383,13.562868295118676
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,the,the,9,1.7258999347686768,2.4899472769613555,1.7258999347686768,2.4899472769613555
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,prepared,prepared,7,10.82988166809082,15.624216575968921,10.82988166809082,15.624216575968921
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,many,many,8,6.3785858154296875,9.202354123805096,6.3785858154296875,9.202354123805096
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,students,students,9,4.2621750831604,6.149018855876015,4.2621750831604,6.149018855876015
103,11,NPZ_UAMB,8,8,unambiguous,"Once the recent hire started, the job prepared many students for careers in media.",7,prepared,prepared,7,10.017572402954102,14.45230202748802,10.017572402954102,14.45230202748802
103,11,NPZ_UAMB,8,8,unambiguous,"Once the recent hire started, the job prepared many students for careers in media.",7,many,many,8,5.389288902282715,7.775100373241198,5.389288902282715,7.775100373241198
103,11,NPZ_UAMB,8,8,unambiguous,"Once the recent hire started, the job prepared many students for careers in media.",7,students,students,9,5.258957386016846,7.587071741052889,5.258957386016846,7.587071741052889
104,11,MVRR_UAMB,7,9,unambiguous,The recent hire who was offered the job prepared many students for careers in media.,8,prepared,prepared,8,11.629894256591797,16.778390770048023,11.629894256591797,16.778390770048023
104,11,MVRR_UAMB,7,9,unambiguous,The recent hire who was offered the job prepared many students for careers in media.,8,many,many,9,5.709373950958252,8.236885485628099,5.709373950958252,8.236885485628099
104,11,MVRR_UAMB,7,9,unambiguous,The recent hire who was offered the job prepared many students for careers in media.,8,students,students,10,5.023496627807617,7.247373672860481,5.023496627807617,7.247373672860481
105,12,NPS_UAMB,7,8,unambiguous,The assistant manager discovered that the training seemed unnecessarily demanding for new staff.,7,seemed,seemed,7,9.475757598876953,13.670628496565692,9.475757598876953,13.670628496565692
105,12,NPS_UAMB,7,8,unambiguous,The assistant manager discovered that the training seemed unnecessarily demanding for new staff.,7,unnecessarily,unnecessarily,8,7.601505279541016,10.966653970085098,7.601505279541016,10.966653970085098
105,12,NPS_UAMB,7,8,unambiguous,The assistant manager discovered that the training seemed unnecessarily demanding for new staff.,7,demanding,demanding,9,4.105525970458984,5.923021957822026,4.105525970458984,5.923021957822026
106,12,NPZ_UAMB,8,8,unambiguous,"While the assistant manager worked, the training seemed unnecessarily demanding to him.",7,seemed,seemed,7,8.594228744506836,12.398851189965395,8.594228744506836,12.398851189965395
106,12,NPZ_UAMB,8,8,unambiguous,"While the assistant manager worked, the training seemed unnecessarily demanding to him.",7,unnecessarily,unnecessarily,8,9.262019157409668,13.362269107013503,9.262019157409668,13.362269107013503
106,12,NPZ_UAMB,8,8,unambiguous,"While the assistant manager worked, the training seemed unnecessarily demanding to him.",7,demanding,demanding,9,4.125667095184326,5.952079458581203,4.125667095184326,5.952079458581203
107,12,MVRR_UAMB,7,9,unambiguous,The assistant manager who was assigned the training seemed unnecessarily demanding to new staff.,8,seemed,seemed,8,12.435997009277344,17.941351213794405,12.435997009277344,17.941351213794405
107,12,MVRR_UAMB,7,9,unambiguous,The assistant manager who was assigned the training seemed unnecessarily demanding to new staff.,8,unnecessarily,unnecessarily,9,9.790214538574219,14.124293964040056,9.790214538574219,14.124293964040056
107,12,MVRR_UAMB,7,9,unambiguous,The assistant manager who was assigned the training seemed unnecessarily demanding to new staff.,8,demanding,demanding,10,5.719757080078125,8.25186517451825,5.719757080078125,8.25186517451825
108,13,NPS_UAMB,6,7,unambiguous,The mayor showed that the document provided sufficient evidence to prove her innocence.,6,provided,provided,6,5.8426103591918945,8.429104991052633,5.8426103591918945,8.429104991052633
108,13,NPS_UAMB,6,7,unambiguous,The mayor showed that the document provided sufficient evidence to prove her innocence.,6,sufficient,sufficient,7,6.92474365234375,9.990293326663657,6.92474365234375,9.990293326663657
108,13,NPS_UAMB,6,7,unambiguous,The mayor showed that the document provided sufficient evidence to prove her innocence.,6,evidence,evidence,8,1.23212730884552,1.777583958215296,1.23212730884552,1.777583958215296
109,13,NPZ_UAMB,7,7,unambiguous,"Although the mayor changed, the document provided sufficient evidence for what he had promised.",6,provided,provided,6,5.5705060958862305,8.036541519776806,5.5705060958862305,8.036541519776806
109,13,NPZ_UAMB,7,7,unambiguous,"Although the mayor changed, the document provided sufficient evidence for what he had promised.",6,sufficient,sufficient,7,7.469253063201904,10.775854353426087,7.469253063201904,10.775854353426087
109,13,NPZ_UAMB,7,7,unambiguous,"Although the mayor changed, the document provided sufficient evidence for what he had promised.",6,evidence,evidence,8,1.7596029043197632,2.5385703839959395,1.7596029043197632,2.5385703839959395
110,13,MVRR_UAMB,6,8,unambiguous,The mayor who was sent the document provided sufficient evidence that it was simply blackmail.,7,provided,provided,7,7.710834503173828,11.124382698844396,7.710834503173828,11.124382698844396
110,13,MVRR_UAMB,6,8,unambiguous,The mayor who was sent the document provided sufficient evidence that it was simply blackmail.,7,sufficient,sufficient,8,9.712902069091797,14.012755647718887,9.712902069091797,14.012755647718887
110,13,MVRR_UAMB,6,8,unambiguous,The mayor who was sent the document provided sufficient evidence that it was simply blackmail.,7,evidence,evidence,9,1.1294567584991455,1.6294616643852409,1.1294567584991455,1.6294616643852409
111,14,NPS_UAMB,7,8,unambiguous,The basketball player mentioned that the contract created another controversy in the NBA.,7,created,created,7,8.509340286254883,12.276383032216593,8.509340286254883,12.276383032216593
111,14,NPS_UAMB,7,8,unambiguous,The basketball player mentioned that the contract created another controversy in the NBA.,7,another,another,8,7.060049533843994,10.185498450907168,7.060049533843994,10.185498450907168
111,14,NPS_UAMB,7,8,unambiguous,The basketball player mentioned that the contract created another controversy in the NBA.,7,controversy,controversy,9,4.624699592590332,6.672031167831282,4.624699592590332,6.672031167831282
112,14,NPZ_UAMB,8,8,unambiguous,"After the basketball player signed, the contract created another political controversy in the NBA.",7,created,created,7,7.9863080978393555,11.52180708776421,7.9863080978393555,11.52180708776421
112,14,NPZ_UAMB,8,8,unambiguous,"After the basketball player signed, the contract created another political controversy in the NBA.",7,another,another,8,5.310129165649414,7.660897013762259,5.310129165649414,7.660897013762259
112,14,NPZ_UAMB,8,8,unambiguous,"After the basketball player signed, the contract created another political controversy in the NBA.",7,political,political,9,7.339795112609863,10.589086010103301,7.339795112609863,10.589086010103301
113,14,MVRR_UAMB,7,9,unambiguous,The basketball player who was handed the contract created another controversy in the NBA.,8,created,created,8,10.042719841003418,14.48858211165283,10.042719841003418,14.48858211165283
113,14,MVRR_UAMB,7,9,unambiguous,The basketball player who was handed the contract created another controversy in the NBA.,8,another,another,9,5.151426792144775,7.431937886529808,5.151426792144775,7.431937886529808
113,14,MVRR_UAMB,7,9,unambiguous,The basketball player who was handed the contract created another controversy in the NBA.,8,controversy,controversy,10,2.2431325912475586,3.2361562654492633,2.2431325912475586,3.2361562654492633
114,15,NPS_UAMB,6,7,unambiguous,The engineer maintained that the equipment required constant supervision from senior technicians.,6,required,required,6,4.822836875915527,6.957882843899752,4.822836875915527,6.957882843899752
114,15,NPS_UAMB,6,7,unambiguous,The engineer maintained that the equipment required constant supervision from senior technicians.,6,constant,constant,7,10.56648063659668,15.244209214067288,10.56648063659668,15.244209214067288
114,15,NPS_UAMB,6,7,unambiguous,The engineer maintained that the equipment required constant supervision from senior technicians.,6,supervision,supervision,8,6.011070251464844,8.672141242223505,6.011070251464844,8.672141242223505
115,15,NPZ_UAMB,7,7,unambiguous,"After the engineer moved, the equipment required constant supervision from senior technicians.",6,required,required,6,6.32842493057251,9.129987263975043,6.32842493057251,9.129987263975043
115,15,NPZ_UAMB,7,7,unambiguous,"After the engineer moved, the equipment required constant supervision from senior technicians.",6,constant,constant,7,8.957880020141602,12.923489081936617,8.957880020141602,12.923489081936617
115,15,NPZ_UAMB,7,7,unambiguous,"After the engineer moved, the equipment required constant supervision from senior technicians.",6,supervision,supervision,8,5.410098075866699,7.80512166477581,5.410098075866699,7.80512166477581
116,15,MVRR_UAMB,6,8,unambiguous,The engineer who was brought the equipment required constant supervision from senior technicians.,7,required,required,7,5.733546733856201,8.271759439639455,5.733546733856201,8.271759439639455
116,15,MVRR_UAMB,6,8,unambiguous,The engineer who was brought the equipment required constant supervision from senior technicians.,7,constant,constant,8,12.469426155090332,17.989579276679958,12.469426155090332,17.989579276679958
116,15,MVRR_UAMB,6,8,unambiguous,The engineer who was brought the equipment required constant supervision from senior technicians.,7,supervision,supervision,9,3.9306464195251465,5.670724096936889,3.9306464195251465,5.670724096936889
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,remained,remained,7,6.721898078918457,9.697649023816709,6.721898078918457,9.697649023816709
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,relatively,relatively,8,6.971663475036621,10.057984322182051,6.971663475036621,10.057984322182051
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,calm,calm,9,3.910364866256714,5.641464000614996,3.910364866256714,5.641464000614996
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,remained,remained,7,6.1675004959106445,8.89782238013051,6.1675004959106445,8.89782238013051
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,relatively,relatively,8,7.562860488891602,10.910901322258995,7.562860488891602,10.910901322258995
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,calm,calm,9,2.875889778137207,4.14903192106181,2.875889778137207,4.14903192106181
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,remained,remained,8,8.720694541931152,12.581302768751524,8.720694541931152,12.581302768751524
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,relatively,relatively,9,7.227324962615967,10.426825882459068,7.227324962615967,10.426825882459068
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,calm,calm,10,2.6371653079986572,3.8046253118540787,2.6371653079986572,3.8046253118540787
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,demanded,demanded,7,8.543804168701172,12.326103904511633,8.543804168701172,12.326103904511633
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,immense,immense,8,9.23771858215332,13.327210787600421,9.23771858215332,13.327210787600421
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,physical,physical,9,3.0079493522644043,4.339553613757026,3.0079493522644043,4.339553613757026
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,demanded,demanded,7,6.977366924285889,10.066212660129931,6.977366924285889,10.066212660129931
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,immense,immense,8,6.827323913574219,9.849746352656156,6.827323913574219,9.849746352656156
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,physical,physical,9,3.5217204093933105,5.080768570029179,3.5217204093933105,5.080768570029179
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,demanded,demanded,8,10.15274715423584,14.647317970815582,10.15274715423584,14.647317970815582
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,immense,immense,9,10.359636306762695,14.945795925179796,10.359636306762695,14.945795925179796
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,physical,physical,10,4.694832801818848,6.77321200098689,4.694832801818848,6.77321200098689
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,received,received,6,7.267523765563965,10.484820496121818,7.267523765563965,10.484820496121818
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,sweeping,sweeping,7,11.485862731933594,16.570597203691957,11.485862731933594,16.570597203691957
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,support,support,8,4.953398704528809,7.146243746569528,4.953398704528809,7.146243746569528
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,received,received,6,6.525320053100586,9.414046880821523,6.525320053100586,9.414046880821523
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,sweeping,sweeping,7,9.768827438354492,14.093438900614062,9.768827438354492,14.093438900614062
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,support,support,8,4.463480472564697,6.439441142873815,4.463480472564697,6.439441142873815
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,received,received,7,7.777696132659912,11.220843640129726,7.777696132659912,11.220843640129726
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,sweeping,sweeping,8,9.665592193603516,13.94450192496687,9.665592193603516,13.94450192496687
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,support,support,9,4.321980953216553,6.235300488022076,4.321980953216553,6.235300488022076
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,continued,continued,6,6.674270153045654,9.628936451352189,6.674270153045654,9.628936451352189
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,causing,causing,7,9.526577949523926,13.743946764420318,9.526577949523926,13.743946764420318
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,uncomfortable,uncomfortable,8,7.731990814208984,11.15490480385832,7.731990814208984,11.15490480385832
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,continued,continued,6,5.683112144470215,8.198997707643022,5.683112144470215,8.198997707643022
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,causing,causing,7,9.965229988098145,14.376787885147177,9.965229988098145,14.376787885147177
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,uncomfortable,uncomfortable,8,7.528244495391846,10.860961000101453,7.528244495391846,10.860961000101453
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,continued,continued,7,8.50149917602539,12.26507070137344,8.50149917602539,12.26507070137344
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,causing,causing,8,9.856401443481445,14.219781483521501,9.856401443481445,14.219781483521501
128,19,MVRR_UAMB,6,8,unambiguous,The patient who was refused the treatment continued causing uncomfortable scenes in the ER.,7,uncomfortable,uncomfortable,9,8.20861530303955,11.842528590260416,8.20861530303955,11.842528590260416
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,started,started,6,6.056403160095215,8.737542804693614,6.056403160095215,8.737542804693614
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,working,working,7,4.40576696395874,6.356178150215699,4.40576696395874,6.356178150215699
129,20,NPS_UAMB,6,7,unambiguous,The operator observed that the machine started working efficiently all of a sudden.,6,efficiently,efficiently,8,8.225540161132812,11.866945999099315,8.225540161132812,11.866945999099315
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,started,started,6,4.620387077331543,6.665809523453669,4.620387077331543,6.665809523453669
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,working,working,7,3.7262115478515625,5.375786921388638,3.7262115478515625,5.375786921388638
130,20,NPZ_UAMB,7,7,unambiguous,"Once the operator stopped, the machine started working efficiently without any supervision.",6,efficiently,efficiently,8,8.935929298400879,12.891820884537342,8.935929298400879,12.891820884537342
131,20,MVRR_UAMB,6,8,unambiguous,The operator who was brought the machine started working efficiently with the added automation.,7,started,started,7,7.452861309051514,10.752206051001847,7.452861309051514,10.752206051001847
131,20,MVRR_UAMB,6,8,unambiguous,The operator who was brought the machine started working efficiently with the added automation.,7,working,working,8,3.1544225215911865,4.550869728768064,3.1544225215911865,4.550869728768064
131,20,MVRR_UAMB,6,8,unambiguous,The operator who was brought the machine started working efficiently with the added automation.,7,efficiently,efficiently,9,8.889052391052246,12.824191802773258,8.889052391052246,12.824191802773258
132,21,NPS_UAMB,6,7,unambiguous,The dancer knew that the ballet achieved incredible success for a small local production.,6,achieved,achieved,6,11.122209548950195,16.04595655999832,11.122209548950195,16.04595655999832
132,21,NPS_UAMB,6,7,unambiguous,The dancer knew that the ballet achieved incredible success for a small local production.,6,incredible,incredible,7,7.284432888031006,10.509215203250802,7.284432888031006,10.509215203250802
132,21,NPS_UAMB,6,7,unambiguous,The dancer knew that the ballet achieved incredible success for a small local production.,6,success,success,8,1.3332414627075195,1.9234608465556864,1.3332414627075195,1.9234608465556864
133,21,NPZ_UAMB,7,7,unambiguous,"Once the dancer began, the ballet achieved incredible success for a show with a new performer.",6,achieved,achieved,6,9.843038558959961,14.200502916290384,9.843038558959961,14.200502916290384
133,21,NPZ_UAMB,7,7,unambiguous,"Once the dancer began, the ballet achieved incredible success for a show with a new performer.",6,incredible,incredible,7,5.801536560058594,8.36984802473255,5.801536560058594,8.36984802473255
133,21,NPZ_UAMB,7,7,unambiguous,"Once the dancer began, the ballet achieved incredible success for a show with a new performer.",6,success,success,8,1.3794357776641846,1.99010515566093,1.3794357776641846,1.99010515566093
134,21,MVRR_UAMB,6,8,unambiguous,The dancer who was assigned the ballet achieved incredible success for a new performer.,7,achieved,achieved,7,13.98735237121582,20.179483901119546,13.98735237121582,20.179483901119546
134,21,MVRR_UAMB,6,8,unambiguous,The dancer who was assigned the ballet achieved incredible success for a new performer.,7,incredible,incredible,8,6.5931901931762695,9.511962795333151,6.5931901931762695,9.511962795333151
134,21,MVRR_UAMB,6,8,unambiguous,The dancer who was assigned the ballet achieved incredible success for a new performer.,7,success,success,9,0.8957592844963074,1.2923074775730687,0.8957592844963074,1.2923074775730687
135,22,NPS_UAMB,6,7,unambiguous,The contestant revealed that the money became unavailable to him when the show's budget shrank.,6,became,became,6,7.974544525146484,11.504835839777067,7.974544525146484,11.504835839777067
135,22,NPS_UAMB,6,7,unambiguous,The contestant revealed that the money became unavailable to him when the show's budget shrank.,6,unavailable,unavailable,7,6.781505584716797,9.783644476831734,6.781505584716797,9.783644476831734
135,22,NPS_UAMB,6,7,unambiguous,The contestant revealed that the money became unavailable to him when the show's budget shrank.,6,to,to,8,2.862046241760254,4.129059919782414,2.862046241760254,4.129059919782414
136,22,NPZ_UAMB,7,7,unambiguous,"After the contestant lost, the money became unavailable despite his previous three wins in a row.",6,became,became,6,5.509726524353027,7.948855133338498,5.509726524353027,7.948855133338498
136,22,NPZ_UAMB,7,7,unambiguous,"After the contestant lost, the money became unavailable despite his previous three wins in a row.",6,unavailable,unavailable,7,5.11850643157959,7.384443845598139,5.11850643157959,7.384443845598139
136,22,NPZ_UAMB,7,7,unambiguous,"After the contestant lost, the money became unavailable despite his previous three wins in a row.",6,despite,despite,8,8.545403480529785,12.328411223755609,8.545403480529785,12.328411223755609
137,22,MVRR_UAMB,6,8,unambiguous,The contestant who was paid the money became unavailable and suddenly terminated his contract.,7,became,became,7,8.823322296142578,12.72936332080992,8.823322296142578,12.72936332080992
137,22,MVRR_UAMB,6,8,unambiguous,The contestant who was paid the money became unavailable and suddenly terminated his contract.,7,unavailable,unavailable,8,6.554516792297363,9.456168871670842,6.554516792297363,9.456168871670842
137,22,MVRR_UAMB,6,8,unambiguous,The contestant who was paid the money became unavailable and suddenly terminated his contract.,7,and,and,9,3.660675048828125,5.2812377392503,3.660675048828125,5.2812377392503
138,23,NPS_UAMB,7,8,unambiguous,The new chef claimed that the restaurant separated mediocre cooks from gifted ones.,7,separated,separated,7,12.056083679199219,17.39325213652308,12.056083679199219,17.39325213652308
138,23,NPS_UAMB,7,8,unambiguous,The new chef claimed that the restaurant separated mediocre cooks from gifted ones.,7,mediocre,mediocre,8,12.65962028503418,18.263971404756138,12.65962028503418,18.263971404756138
138,23,NPS_UAMB,7,8,unambiguous,The new chef claimed that the restaurant separated mediocre cooks from gifted ones.,7,cooks,cooks,9,5.608931541442871,8.09197771952532,5.608931541442871,8.09197771952532
139,23,NPZ_UAMB,8,8,unambiguous,"Once the new chef started, the restaurant separated mediocre cooks from gifted ones.",7,separated,separated,7,10.594282150268555,15.284318319970907,10.594282150268555,15.284318319970907
139,23,NPZ_UAMB,8,8,unambiguous,"Once the new chef started, the restaurant separated mediocre cooks from gifted ones.",7,mediocre,mediocre,8,14.896965026855469,21.49177756854071,14.896965026855469,21.49177756854071
139,23,NPZ_UAMB,8,8,unambiguous,"Once the new chef started, the restaurant separated mediocre cooks from gifted ones.",7,cooks,cooks,9,5.648776054382324,8.149461200749705,5.648776054382324,8.149461200749705
140,23,MVRR_UAMB,7,9,unambiguous,The new chef who was offered the restaurant separated mediocre cooks from gifted ones.,8,separated,separated,8,17.089214324951172,24.65452475929569,17.089214324951172,24.65452475929569
140,23,MVRR_UAMB,7,9,unambiguous,The new chef who was offered the restaurant separated mediocre cooks from gifted ones.,8,mediocre,mediocre,9,13.157421112060547,18.982146189257502,13.157421112060547,18.982146189257502
140,23,MVRR_UAMB,7,9,unambiguous,The new chef who was offered the restaurant separated mediocre cooks from gifted ones.,8,cooks,cooks,10,8.152615547180176,11.761738020191103,8.152615547180176,11.761738020191103
141,24,NPS_UAMB,7,8,unambiguous,The apprentice baker discovered that the oven produced smaller cakes because it heated too fast.,7,produced,produced,7,8.384849548339844,12.096780861989958,8.384849548339844,12.096780861989958
141,24,NPS_UAMB,7,8,unambiguous,The apprentice baker discovered that the oven produced smaller cakes because it heated too fast.,7,smaller,smaller,8,7.835288047790527,11.303931210483961,7.835288047790527,11.303931210483961
141,24,NPS_UAMB,7,8,unambiguous,The apprentice baker discovered that the oven produced smaller cakes because it heated too fast.,7,cakes,cakes,9,2.787194013595581,4.021070981409751,2.787194013595581,4.021070981409751
142,24,NPZ_UAMB,8,8,unambiguous,"When the apprentice baker worked, the oven produced smaller cakes because he lacked experience.",7,produced,produced,7,7.2091755867004395,10.400641867830508,7.2091755867004395,10.400641867830508
142,24,NPZ_UAMB,8,8,unambiguous,"When the apprentice baker worked, the oven produced smaller cakes because he lacked experience.",7,smaller,smaller,8,8.02411937713623,11.576357232895479,8.02411937713623,11.576357232895479
142,24,NPZ_UAMB,8,8,unambiguous,"When the apprentice baker worked, the oven produced smaller cakes because he lacked experience.",7,cakes,cakes,9,2.4028096199035645,3.466521522835168,2.4028096199035645,3.466521522835168
143,24,MVRR_UAMB,7,9,unambiguous,The apprentice baker who was assigned the oven produced smaller cakes because he lacked experience.,8,produced,produced,8,10.487850189208984,15.130769457558179,10.487850189208984,15.130769457558179
143,24,MVRR_UAMB,7,9,unambiguous,The apprentice baker who was assigned the oven produced smaller cakes because he lacked experience.,8,smaller,smaller,9,9.174345970153809,13.235783434540545,9.174345970153809,13.235783434540545
143,24,MVRR_UAMB,7,9,unambiguous,The apprentice baker who was assigned the oven produced smaller cakes because he lacked experience.,8,cakes,cakes,10,2.4806151390075684,3.5787711594003055,2.4806151390075684,3.5787711594003055
