,item,condition,disambPosition,Sentence,Unnamed: 4,Unnamed: 5,Unnamed: 6,Ans,Ans.1,Type,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,disambPosition_0idx,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,token,word,word_pos
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,0.4889371395111084,0.7053871864791114,0.4889371395111084,0.7053871864791114,the,the,1
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,8.378532588481903,12.087667415329411,4.1892662942409515,6.043833707664706,"play.,","play,",2
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,6.680566310882568,9.638019887040159,6.680566310882568,9.638019887040159,we,we,3
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,5.13984489440918,7.415228740102582,5.13984489440918,7.415228740102582,all,all,4
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,5.102085113525391,7.360752891476485,5.102085113525391,7.360752891476485,<UNK>,heckled,5
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,1.7632405757904053,2.5438184345870183,1.7632405757904053,2.5438184345870183,the,the,6
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,11.032170295715332,15.91605737587104,11.032170295715332,15.91605737587104,murderers,murderers,7
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,1.4862403869628906,2.144191635840256,1.4862403869628906,2.144191635840256,of,of,8
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,1.1807419061660767,1.7034504925955807,1.1807419061660767,1.7034504925955807,the,the,9
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,5.914003372192383,8.532103336862557,5.914003372192383,8.532103336862557,prince,prince,10
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,3.9272170066833496,5.665776500036868,3.9272170066833496,5.665776500036868,who,who,11
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,2.686781883239746,3.876206898900292,2.686781883239746,3.876206898900292,was,was,12
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,7.59101676940918,10.951522248531584,7.59101676940918,10.951522248531584,disguised,disguised,13
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,0.4320002794265747,0.6232446607913659,0.4320002794265747,0.6232446607913659,as,as,14
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,0.7729439735412598,1.1151224375129856,0.7729439735412598,1.1151224375129856,a,a,15
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,6.9279913902282715,9.994978822003763,6.9279913902282715,9.994978822003763,peasant,peasant,16
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,4.779411315917969,6.895233003843448,4.779411315917969,6.895233003843448,from,from,17
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,7.298450469970703,10.529438299200459,7.298450469970703,10.529438299200459,nearby,nearby,18
32,59,AttachLow,13,"During the play, we all heckled the murderers of the prince who was disguised as a peasant from nearby Trosselheim.",Who dressed as a peasant?,The murderers,The prince,0.0,0.0,Ambig,,,,1.0,,,13,2.0376282930374146,2.939676233540122,1.0188141465187073,1.469838116770061,<UNK>..,Trosselheim.,19
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,9.348221778869629,13.486633201505418,9.348221778869629,13.486633201505418,At,At,0
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,0.6907614469528198,0.9965581139561179,0.6907614469528198,0.9965581139561179,the,the,1
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,11.803945541381836,17.029493695474965,11.803945541381836,17.029493695474965,charity,charity,2
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,6.555607557296753,9.457742512926236,3.2778037786483765,4.728871256463118,"show.,","show,",3
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,2.3010828495025635,3.3197608156519935,2.3010828495025635,3.3197608156519935,<UNK>,Noreen,4
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,2.9651873111724854,4.277861029135424,2.9651873111724854,4.277861029135424,<UNK>,nodded,5
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,5.552448272705078,8.010489587824107,5.552448272705078,8.010489587824107,to,to,6
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,1.8507401943206787,2.6700537003203197,1.8507401943206787,2.6700537003203197,the,the,7
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,14.022314071655273,20.22992297296459,14.022314071655273,20.22992297296459,sidekick,sidekick,8
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,2.0857651233673096,3.0091229999411744,2.0857651233673096,3.0091229999411744,of,of,9
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,2.417253255844116,3.487359284779007,2.417253255844116,3.487359284779007,the,the,10
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,5.213100433349609,7.520914142849588,5.213100433349609,7.520914142849588,actor,actor,11
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,3.767559289932251,5.435439103840403,3.767559289932251,5.435439103840403,who,who,12
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,2.8332173824310303,4.087468667393657,2.8332173824310303,4.087468667393657,was,was,13
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,11.929336547851562,17.210394678680917,11.929336547851562,17.210394678680917,juggling,juggling,14
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,12.145740509033203,17.522599600306396,12.145740509033203,17.522599600306396,sharp,sharp,15
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,7.839533805847168,11.31005654457709,7.839533805847168,11.31005654457709,knives,knives,16
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,2.1443369388580322,3.0936242676855037,2.1443369388580322,3.0936242676855037,and,and,17
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,8.100610733032227,11.686710932717505,8.100610733032227,11.686710932717505,glass,glass,18
33,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actor,,,Ambig,,,,1.0,,,14,5.184441089630127,7.479567449790358,2.5922205448150635,3.739783724895179,bottles..,bottles.,19
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,9.348221778869629,13.486633201505418,9.348221778869629,13.486633201505418,At,At,0
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,0.6907614469528198,0.9965581139561179,0.6907614469528198,0.9965581139561179,the,the,1
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,11.803945541381836,17.029493695474965,11.803945541381836,17.029493695474965,charity,charity,2
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,6.555607557296753,9.457742512926236,3.2778037786483765,4.728871256463118,"show.,","show,",3
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,2.3010828495025635,3.3197608156519935,2.3010828495025635,3.3197608156519935,<UNK>,Noreen,4
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,2.9651873111724854,4.277861029135424,2.9651873111724854,4.277861029135424,<UNK>,nodded,5
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,5.552448272705078,8.010489587824107,5.552448272705078,8.010489587824107,to,to,6
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,1.8507401943206787,2.6700537003203197,1.8507401943206787,2.6700537003203197,the,the,7
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,14.022314071655273,20.22992297296459,14.022314071655273,20.22992297296459,sidekick,sidekick,8
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,2.0857651233673096,3.0091229999411744,2.0857651233673096,3.0091229999411744,of,of,9
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,2.417253255844116,3.487359284779007,2.417253255844116,3.487359284779007,the,the,10
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,7.694870471954346,11.101351470171453,7.694870471954346,11.101351470171453,actors,actors,11
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,2.9298923015594482,4.226941093798567,2.9298923015594482,4.226941093798567,who,who,12
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,4.570889472961426,6.594399575093017,4.570889472961426,6.594399575093017,was,was,13
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,12.01304817199707,17.3311650237004,12.01304817199707,17.3311650237004,juggling,juggling,14
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,12.12294864654541,17.489717893322634,12.12294864654541,17.489717893322634,sharp,sharp,15
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,7.900315284729004,11.397745682737813,7.900315284729004,11.397745682737813,knives,knives,16
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,2.1920742988586426,3.162494720223515,2.1920742988586426,3.162494720223515,and,and,17
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,7.891974449157715,11.385712400622245,7.891974449157715,11.385712400622245,glass,glass,18
34,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekick,The actors,1.0,1.0,Ambig,,,,,,1.0,14,4.992055654525757,7.202013936626018,2.4960278272628784,3.601006968313009,bottles..,bottles.,19
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,9.348221778869629,13.486633201505418,9.348221778869629,13.486633201505418,At,At,0
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,0.6907614469528198,0.9965581139561179,0.6907614469528198,0.9965581139561179,the,the,1
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,11.803945541381836,17.029493695474965,11.803945541381836,17.029493695474965,charity,charity,2
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,6.555607557296753,9.457742512926236,3.2778037786483765,4.728871256463118,"show.,","show,",3
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,2.3010828495025635,3.3197608156519935,2.3010828495025635,3.3197608156519935,<UNK>,Noreen,4
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,2.9651873111724854,4.277861029135424,2.9651873111724854,4.277861029135424,<UNK>,nodded,5
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,5.552448272705078,8.010489587824107,5.552448272705078,8.010489587824107,to,to,6
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,1.8507401943206787,2.6700537003203197,1.8507401943206787,2.6700537003203197,the,the,7
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,2.688016414642334,3.877987951232627,2.688016414642334,3.877987951232627,<UNK>,sidekicks,8
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,2.7372233867645264,3.9489786058904754,2.7372233867645264,3.9489786058904754,of,of,9
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,1.2292991876602173,1.7735038418062268,1.2292991876602173,1.7735038418062268,the,the,10
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,8.52264404296875,12.295576296052882,8.52264404296875,12.295576296052882,actor,actor,11
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,2.6071481704711914,3.761319736401522,2.6071481704711914,3.761319736401522,who,who,12
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,2.4314279556274414,3.5078090538625,2.4314279556274414,3.5078090538625,was,was,13
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,11.984245300292969,17.289611263529533,11.984245300292969,17.289611263529533,juggling,juggling,14
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,12.011560440063477,17.329018680217633,12.011560440063477,17.329018680217633,sharp,sharp,15
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,7.119875431060791,10.271808976138574,7.119875431060791,10.271808976138574,knives,knives,16
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,2.008965253829956,2.8983242090187153,2.008965253829956,2.8983242090187153,and,and,17
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,7.928891658782959,11.438972675872042,7.928891658782959,11.438972675872042,glass,glass,18
35,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",Who juggled sharp knives?,The sidekicks,The actor,0.0,0.0,Ambig,,1.0,,,,,14,5.013984322547913,7.233650317234883,2.5069921612739563,3.6168251586174414,bottles..,bottles.,19
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,9.29969596862793,13.4166252557146,9.29969596862793,13.4166252557146,No,No,0
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,3.7689177989959717,5.437399018129636,3.7689177989959717,5.437399018129636,one,one,1
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,11.509472846984863,16.60465939959124,11.509472846984863,16.60465939959124,quite,quite,2
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,7.237936019897461,10.442134402177668,7.237936019897461,10.442134402177668,knew,knew,3
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,2.620978355407715,3.7812724756240215,2.620978355407715,3.7812724756240215,how,how,4
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,0.5074018836021423,0.7320261812105298,0.5074018836021423,0.7320261812105298,to,to,5
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,5.8134846687316895,8.387085501863227,5.8134846687316895,8.387085501863227,respond,respond,6
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,1.0293035507202148,1.4849711281934557,1.0293035507202148,1.4849711281934557,to,to,7
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,1.1386406421661377,1.6427112078077117,1.1386406421661377,1.6427112078077117,the,the,8
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,2.4257490634918213,3.499616144340698,2.4257490634918213,3.499616144340698,<UNK>,buddies,9
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,2.2710883617401123,3.2764879169031005,2.2710883617401123,3.2764879169031005,of,of,10
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,1.0763790607452393,1.552886733053877,1.0763790607452393,1.552886733053877,the,the,11
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,2.5425596237182617,3.668138160302845,2.5425596237182617,3.668138160302845,<UNK>,janitors,12
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,5.724193572998047,8.258265680852759,5.724193572998047,8.258265680852759,who,who,13
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,4.434868812561035,6.398163242874931,4.434868812561035,6.398163242874931,<UNK>,burp,14
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,7.4237189292907715,10.710162484241321,7.4237189292907715,10.710162484241321,without,without,15
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,2.9972290992736816,4.324087557930235,2.9972290992736816,4.324087557930235,<UNK>,excusing,16
36,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,1.0,,,,,,15,7.795067489147186,11.24590520998743,3.897533744573593,5.622952604993715,themselves..,themselves.,17
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,9.29969596862793,13.4166252557146,9.29969596862793,13.4166252557146,No,No,0
37,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,Did everyone excuse themselves?,Yes,No,0.0,0.0,Non-ambig,,,1.0,,,,15,3.7689177989959717,5.437399018129636,3.7689177989959717,5.437399018129636,one,one,1
