,item,condition,disambPosition,Sentence,Ans,Ans.1,Type,disambPosition_0idx,token,word,word_pos,logfreq,logfreq_s,length,length_s
623,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",,,Ambig,14,juggling,juggling,14,6.021023349349527,-1.533777613123495,8,1.0346529827895663
624,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",,,Ambig,14,sharp,sharp,15,8.67265729404031,-0.7300701514037883,5,-0.087284028174399
625,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",,,Ambig,14,knives,knives,16,6.828712071641684,-1.288968010292452,6,0.2866949754802561
626,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",,,Ambig,14,and,and,17,14.964528530543614,1.1769894075079148,3,-0.8352420354837095
627,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",,,Ambig,14,glass,glass,18,9.48910782703839,-0.482604852956604,5,-0.087284028174399
628,60,AttachMulti,14,"At the charity show, Noreen nodded to the sidekick of the actor who was juggling sharp knives and glass bottles.",,,Ambig,14,bottles..,bottles.,19,7.826044013518965,-0.9866777469236712,8,1.0346529827895663
629,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,At,At,0,13.294115945349049,0.6706891085698068,2,-1.2092210391383649
630,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
631,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,charity,charity,2,7.809135398120538,-0.9918027304796684,7,0.6606739791349112
632,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,"show.,","show,",3,10.8007789344005,-0.0850387189056191,5,-0.087284028174399
633,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,N.ore.en,Noreen,4,3.610917912644224,-2.264278037923709,6,0.2866949754802561
634,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,nodded,nodded,5,6.837332814685591,-1.2863550721364032,6,0.2866949754802561
635,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,to,to,6,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
636,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
637,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,side.kick,sidekick,8,5.641907070938114,-1.6486873586518094,8,1.0346529827895663
638,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,of,of,9,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
639,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
640,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,actors,actors,11,8.06117135969092,-0.915410895422119,6,0.2866949754802561
641,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,who,who,12,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
642,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,was,was,13,13.430125979710269,0.7119136070356433,3,-0.8352420354837095
643,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,juggling,juggling,14,6.021023349349527,-1.533777613123495,8,1.0346529827895663
644,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,sharp,sharp,15,8.67265729404031,-0.7300701514037883,5,-0.087284028174399
645,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,knives,knives,16,6.828712071641684,-1.288968010292452,6,0.2866949754802561
646,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,and,and,17,14.964528530543614,1.1769894075079148,3,-0.8352420354837095
647,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,glass,glass,18,9.48910782703839,-0.482604852956604,5,-0.087284028174399
648,60,AttachHigh,14,"At the charity show, Noreen nodded to the sidekick of the actors who was juggling sharp knives and glass bottles.",1.0,1.0,Ambig,14,bottles..,bottles.,19,7.826044013518965,-0.9866777469236712,8,1.0346529827895663
649,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,At,At,0,13.294115945349049,0.6706891085698068,2,-1.2092210391383649
650,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
651,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,charity,charity,2,7.809135398120538,-0.9918027304796684,7,0.6606739791349112
652,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,"show.,","show,",3,10.8007789344005,-0.0850387189056191,5,-0.087284028174399
653,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,N.ore.en,Noreen,4,3.610917912644224,-2.264278037923709,6,0.2866949754802561
654,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,nodded,nodded,5,6.837332814685591,-1.2863550721364032,6,0.2866949754802561
655,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,to,to,6,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
656,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
657,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,side.k.icks,sidekicks,8,4.007333185232471,-2.144124985441957,9,1.4086319864442216
658,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,of,of,9,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
659,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
660,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,actor,actor,11,8.585785982881848,-0.7564007545125713,5,-0.087284028174399
661,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,who,who,12,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
662,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,was,was,13,13.430125979710269,0.7119136070356433,3,-0.8352420354837095
663,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,juggling,juggling,14,6.021023349349527,-1.533777613123495,8,1.0346529827895663
664,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,sharp,sharp,15,8.67265729404031,-0.7300701514037883,5,-0.087284028174399
665,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,knives,knives,16,6.828712071641684,-1.288968010292452,6,0.2866949754802561
666,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,and,and,17,14.964528530543614,1.1769894075079148,3,-0.8352420354837095
667,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,glass,glass,18,9.48910782703839,-0.482604852956604,5,-0.087284028174399
668,60,AttachLow,14,"At the charity show, Noreen nodded to the sidekicks of the actor who was juggling sharp knives and glass bottles.",0.0,0.0,Ambig,14,bottles..,bottles.,19,7.826044013518965,-0.9866777469236712,8,1.0346529827895663
669,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,No,No,0,12.07799492598792,0.3020841057670188,2,-1.2092210391383649
670,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,one,one,1,12.73209914830059,0.5003424080744144,3,-0.8352420354837095
671,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,quite,quite,2,9.740085880594684,-0.406533668706244,5,-0.087284028174399
672,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,knew,knew,3,10.05689509916544,-0.3105091275297659,4,-0.4612630318290542
673,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,how,how,4,11.947450869209389,0.2625163393616515,3,-0.8352420354837095
674,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,to,to,5,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
675,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,respond,respond,6,8.632484235750972,-0.7422465631486629,7,0.6606739791349112
676,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,to,to,7,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
677,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,the,the,8,15.687451186819413,1.396106504820095,3,-0.8352420354837095
678,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,buddies,buddies,9,6.990256500493881,-1.2400040636935186,7,0.6606739791349112
679,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,of,of,10,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
680,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,the,the,11,15.687451186819413,1.396106504820095,3,-0.8352420354837095
681,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,jan.itors,janitors,12,4.143134726391533,-2.102963681046565,8,1.0346529827895663
682,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,who,who,13,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
683,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,bur.p,burp,14,4.553876891600541,-1.978468162469288,4,-0.4612630318290542
684,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,without,without,15,10.95506064319845,-0.038276095121875,7,0.6606739791349112
685,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,exc.using,excusing,16,3.784189633918261,-2.211759561317316,8,1.0346529827895663
686,61,AttachMulti,15,No one quite knew how to respond to the buddies of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,themselves..,themselves.,17,10.13137981087254,-0.2879328896961465,11,2.156589993753532
687,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,No,No,0,12.07799492598792,0.3020841057670188,2,-1.2092210391383649
688,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,one,one,1,12.73209914830059,0.5003424080744144,3,-0.8352420354837095
689,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,quite,quite,2,9.740085880594684,-0.406533668706244,5,-0.087284028174399
690,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,knew,knew,3,10.05689509916544,-0.3105091275297659,4,-0.4612630318290542
691,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,how,how,4,11.947450869209389,0.2625163393616515,3,-0.8352420354837095
692,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,to,to,5,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
693,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,respond,respond,6,8.632484235750972,-0.7422465631486629,7,0.6606739791349112
694,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,to,to,7,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
695,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,the,the,8,15.687451186819413,1.396106504820095,3,-0.8352420354837095
696,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,buddies,buddies,9,6.990256500493881,-1.2400040636935186,7,0.6606739791349112
697,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,of,of,10,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
698,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,the,the,11,15.687451186819413,1.396106504820095,3,-0.8352420354837095
699,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,jan.itor,janitor,12,5.204006687076795,-1.7814145047588137,7,0.6606739791349112
700,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,who,who,13,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
701,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,bur.p,burp,14,4.553876891600541,-1.978468162469288,4,-0.4612630318290542
702,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,without,without,15,10.95506064319845,-0.038276095121875,7,0.6606739791349112
703,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,exc.using,excusing,16,3.784189633918261,-2.211759561317316,8,1.0346529827895663
704,61,AttachHigh,15,No one quite knew how to respond to the buddies of the janitor who burp without excusing themselves.,0.0,0.0,Non-ambig,15,themselves..,themselves.,17,10.13137981087254,-0.2879328896961465,11,2.156589993753532
705,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,No,No,0,12.07799492598792,0.3020841057670188,2,-1.2092210391383649
706,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,one,one,1,12.73209914830059,0.5003424080744144,3,-0.8352420354837095
707,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,quite,quite,2,9.740085880594684,-0.406533668706244,5,-0.087284028174399
708,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,knew,knew,3,10.05689509916544,-0.3105091275297659,4,-0.4612630318290542
709,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,how,how,4,11.947450869209389,0.2625163393616515,3,-0.8352420354837095
710,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,to,to,5,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
711,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,respond,respond,6,8.632484235750972,-0.7422465631486629,7,0.6606739791349112
712,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,to,to,7,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
713,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,the,the,8,15.687451186819413,1.396106504820095,3,-0.8352420354837095
714,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,buddy,buddy,9,7.520234556474628,-1.0793682719424431,5,-0.087284028174399
715,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,of,of,10,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
716,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,the,the,11,15.687451186819413,1.396106504820095,3,-0.8352420354837095
717,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,jan.itors,janitors,12,4.143134726391533,-2.102963681046565,8,1.0346529827895663
718,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,who,who,13,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
719,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,bur.p,burp,14,4.553876891600541,-1.978468162469288,4,-0.4612630318290542
720,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,without,without,15,10.95506064319845,-0.038276095121875,7,0.6606739791349112
721,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,exc.using,excusing,16,3.784189633918261,-2.211759561317316,8,1.0346529827895663
722,61,AttachLow,15,No one quite knew how to respond to the buddy of the janitors who burp without excusing themselves.,0.0,0.0,Non-ambig,15,themselves..,themselves.,17,10.13137981087254,-0.2879328896961465,11,2.156589993753532
723,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
724,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,cunning,cunning,1,5.62040086571715,-1.6552058668508662,7,0.6606739791349112
725,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,Wally,Wally,2,5.53338948872752,-1.6815789237658645,5,-0.087284028174399
726,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,out.man.eu.vered,outmaneuvered,3,3.8918202981106265,-2.1791368201224186,13,2.9045480010628424
727,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
728,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,hen.ch.men,henchmen,5,4.290459441148391,-2.058309714844747,8,1.0346529827895663
729,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,of,of,6,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
730,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
731,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,villains,villains,8,6.194405391104672,-1.481225698495227,8,1.0346529827895663
732,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,who,who,9,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
733,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,often,often,10,10.90958242467033,-0.052060495359304,5,-0.087284028174399
734,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,fail,fail,11,8.272059622210412,-0.8514908846999057,4,-0.4612630318290542
735,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,to,to,12,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
736,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,carry,carry,13,9.251290358305138,-0.5546870777791171,5,-0.087284028174399
737,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,out,out,14,12.432777846632938,0.4096184361311452,3,-0.8352420354837095
738,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,the,the,15,15.687451186819413,1.396106504820095,3,-0.8352420354837095
739,62,AttachMulti,12,The cunning Wally outmaneuvered the henchmen of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,plot..,plot.,16,8.044626279767337,-0.9204256917577736,5,-0.087284028174399
740,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
741,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,cunning,cunning,1,5.62040086571715,-1.6552058668508662,7,0.6606739791349112
742,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,Wally,Wally,2,5.53338948872752,-1.6815789237658645,5,-0.087284028174399
743,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,out.man.eu.vered,outmaneuvered,3,3.8918202981106265,-2.1791368201224186,13,2.9045480010628424
744,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
745,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,hen.ch.men,henchmen,5,4.290459441148391,-2.058309714844747,8,1.0346529827895663
746,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,of,of,6,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
747,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
748,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,villain,villain,8,6.593044534142437,-1.360398593217555,7,0.6606739791349112
749,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,who,who,9,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
750,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,often,often,10,10.90958242467033,-0.052060495359304,5,-0.087284028174399
751,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,fail,fail,11,8.272059622210412,-0.8514908846999057,4,-0.4612630318290542
752,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,to,to,12,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
753,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,carry,carry,13,9.251290358305138,-0.5546870777791171,5,-0.087284028174399
754,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,out,out,14,12.432777846632938,0.4096184361311452,3,-0.8352420354837095
755,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,the,the,15,15.687451186819413,1.396106504820095,3,-0.8352420354837095
756,62,AttachHigh,12,The cunning Wally outmaneuvered the henchmen of the villain who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,plot..,plot.,16,8.044626279767337,-0.9204256917577736,5,-0.087284028174399
757,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
758,62,AttachLow,12,The cunning Wally outmaneuvered the henchman of the villains who often fail to carry out the plot.,0.0,0.0,Non-ambig,12,cunning,cunning,1,5.62040086571715,-1.6552058668508662,7,0.6606739791349112
